final_pos_error,is_crash,total_reward,jitter_norm,start_yaw_rad,truncation_reason,disturbance_fired,disturbance_type,disturbance_level,disturbance_magnitude,recovered,recovery_time_steps,wind_steady_state_error_mean,peak_tilt_rad,peak_tilt_deg,disturbance_type_forced,disturbance_level_forced,episode_in_bucket
0.01613924652338028,False,-26.005571587588637,0.4323547851167988,0.25429213726400784,timeout,True,kick,4,1.2337154966367727,True,22.0,,0.4426969289779663,25.36466563384022,kick,4,13
0.032628197222948074,False,-21.01667455368674,0.3939821319487811,-0.04766657373860381,timeout,True,kick,4,1.1368617451928256,True,0.0,,0.39848020672798157,22.831234065013895,kick,4,14
0.017929542809724808,False,-20.614441204965097,0.3555041425357016,-0.255087661970698,timeout,True,kick,4,1.2573772114548252,True,16.0,,0.47953906655311584,27.475564625136634,kick,4,15
0.03410452976822853,False,-11.784873956888909,0.08762109584897995,0.20218189088219868,timeout,True,kick,4,1.185917325634871,True,17.0,,0.3754051625728607,21.509131422847453,kick,4,16
0.2769426703453064,True,-14.843072048835463,0.3629839129549148,-0.22886109654961012,tilt,True,kick,4,1.113618272905696,False,,,0.56142258644104,32.167144726390234,kick,4,17
0.014530175365507603,False,-19.56572785110212,0.3342342376210548,0.1324857989177311,timeout,True,kick,4,1.3021449730171926,True,19.0,,0.3214799761772156,18.4194458329207,kick,4,18
0.04574265331029892,False,-23.810937400925898,0.319779131007336,0.14342710885456839,timeout,True,kick,4,1.3326108968571937,True,25.0,,0.4761168956756592,27.279488677085787,kick,4,19
0.04285290837287903,False,-22.86112773306666,0.3421422261180094,-0.1917546672212851,timeout,True,kick,4,1.1084051634559624,True,23.0,,0.40847116708755493,23.403673926899955,kick,4,20
0.0067902239970862865,False,-15.74665885020047,0.25612208908035505,0.20426188383538918,timeout,True,kick,4,1.3254945703955097,True,15.0,,0.3803044855594635,21.78984195245122,kick,4,21
0.016613435000181198,False,-15.48251375585795,0.25391752688023983,0.19745255226760378,timeout,True,kick,4,1.1428630789250873,True,0.0,,0.32107022404670715,18.395968765196073,kick,4,22
0.35799986124038696,True,-15.97463958563283,0.3754714111831214,-0.1118081539243106,tilt,True,kick,4,1.4643643781964382,False,,,0.900838315486908,51.614233501074374,kick,4,23
0.3169747292995453,True,-16.216976719778028,0.3959962058289835,-0.13920027478749064,tilt,True,kick,4,1.3678881029522891,False,,,0.6489353179931641,37.18125489798829,kick,4,24
0.2956213653087616,True,-6.19134446551092,0.09098901968331723,-0.2351529368592793,tilt,True,kick,4,1.2051592807143403,False,,,0.6470534205436707,37.073430116655885,kick,4,25
0.00945953093469143,False,-18.142553951181487,0.13102481304298558,-0.08617014083674104,timeout,True,kick,4,1.3294976426770109,True,27.0,,0.5388664603233337,30.874773897680853,kick,4,26
0.051887303590774536,False,-15.935158867491404,0.29127194014942487,0.06984051758750948,timeout,True,kick,4,1.2725323196155953,True,0.0,,0.3110666573047638,17.822806610805284,kick,4,27
0.026032928377389908,False,-14.889361904505636,0.32464484472631033,0.1037781156469414,timeout,True,kick,4,1.1569654787218417,True,0.0,,0.24452517926692963,14.01026075667493,kick,4,28
0.6945294737815857,True,-23.05270593238993,0.3456858175075798,0.14785745730994682,tilt,True,kick,4,1.34448796693735,False,,,0.6936619877815247,39.74390430853664,kick,4,29
0.012403198517858982,False,-10.429307213369752,0.15776946833644662,-0.13889752062039784,timeout,True,kick,4,1.2615725495049575,True,0.0,,0.3999336361885071,22.914509438921982,kick,4,30
0.023930324241518974,False,-20.222000682484342,0.4029117790760367,0.22387775406880372,timeout,True,kick,4,1.3641747780131717,True,17.0,,0.5234007835388184,29.988655890614666,kick,4,31
0.33544716238975525,True,-7.791479053050281,0.12924749195465204,0.19728803792034477,tilt,True,kick,4,1.4044017106963178,False,,,0.5307815670967102,30.41154363798142,kick,4,32
0.5806005597114563,True,-18.57502168906853,0.31936593645993144,0.14272640334456882,tilt,True,kick,4,1.2081433919850881,False,,,0.6838803291320801,39.18345655128583,kick,4,33
